index,Disease,Disease Code,State,Year,Gender,Age,Age Code,STD Cases,Population,Rate per 100K
25671,Chlamydia,274.0,Hawaii,2012.0,Female,40+ years,40+,164.0,346241.0,47.37
25672,Chlamydia,274.0,Hawaii,2012.0,Female,Unknown,99,1.0,,
25673,Chlamydia,274.0,Hawaii,2013.0,Female,0-14 years,0-14,46.0,125813.0,36.56
25674,Chlamydia,274.0,Hawaii,2013.0,Female,15-19 years,15-19,1178.0,38874.0,3030.3
25675,Chlamydia,274.0,Hawaii,2013.0,Female,20-24 years,20-24,1779.0,46021.0,3865.63
25676,Chlamydia,274.0,Hawaii,2013.0,Female,25-29 years,25-29,856.0,48630.0,1760.23
25677,Chlamydia,274.0,Hawaii,2013.0,Female,30-34 years,30-34,393.0,47052.0,835.25
25678,Chlamydia,274.0,Hawaii,2013.0,Female,35-39 years,35-39,201.0,41476.0,484.62
25679,Chlamydia,274.0,Hawaii,2013.0,Female,40+ years,40+,189.0,346574.0,54.53
25680,Chlamydia,274.0,Hawaii,2013.0,Female,Unknown,99,4.0,,
25681,Chlamydia,274.0,Hawaii,2014.0,Female,0-14 years,0-14,31.0,125813.0,24.64
25682,Chlamydia,274.0,Hawaii,2014.0,Female,15-19 years,15-19,1079.0,38874.0,2775.63
25683,Chlamydia,274.0,Hawaii,2014.0,Female,20-24 years,20-24,1727.0,46021.0,3752.63
25684,Chlamydia,274.0,Hawaii,2014.0,Female,25-29 years,25-29,832.0,48630.0,1710.88
25685,Chlamydia,274.0,Hawaii,2014.0,Female,30-34 years,30-34,414.0,47052.0,879.88
25686,Chlamydia,274.0,Hawaii,2014.0,Female,35-39 years,35-39,201.0,41476.0,484.62
25687,Chlamydia,274.0,Hawaii,2014.0,Female,40+ years,40+,182.0,346574.0,52.51
25688,Chlamydia,274.0,Hawaii,2014.0,Female,Unknown,99,3.0,,
25689,Chlamydia,274.0,Idaho,1996.0,Female,0-14 years,0-14,37.0,140136.0,26.4
25690,Chlamydia,274.0,Idaho,1996.0,Female,15-19 years,15-19,568.0,52953.0,1072.65
25691,Chlamydia,274.0,Idaho,1996.0,Female,20-24 years,20-24,365.0,40831.0,893.93
25692,Chlamydia,274.0,Idaho,1996.0,Female,25-29 years,25-29,124.0,36182.0,342.71
25693,Chlamydia,274.0,Idaho,1996.0,Female,30-34 years,30-34,34.0,41197.0,82.53
25694,Chlamydia,274.0,Idaho,1996.0,Female,35-39 years,35-39,14.0,48144.0,29.08
25695,Chlamydia,274.0,Idaho,1996.0,Female,40+ years,40+,8.0,242504.0,3.3
25696,Chlamydia,274.0,Idaho,1996.0,Female,Unknown,99,15.0,,
25697,Chlamydia,274.0,Idaho,1997.0,Female,0-14 years,0-14,43.0,141433.0,30.4
25698,Chlamydia,274.0,Idaho,1997.0,Female,15-19 years,15-19,609.0,54241.0,1122.77
25699,Chlamydia,274.0,Idaho,1997.0,Female,20-24 years,20-24,425.0,42041.0,1010.92
25700,Chlamydia,274.0,Idaho,1997.0,Female,25-29 years,25-29,137.0,37705.0,363.35
25701,Chlamydia,274.0,Idaho,1997.0,Female,30-34 years,30-34,42.0,40349.0,104.09
25702,Chlamydia,274.0,Idaho,1997.0,Female,35-39 years,35-39,25.0,48322.0,51.74
25703,Chlamydia,274.0,Idaho,1997.0,Female,40+ years,40+,14.0,250147.0,5.6
25704,Chlamydia,274.0,Idaho,1997.0,Female,Unknown,99,18.0,,
25705,Chlamydia,274.0,Idaho,1998.0,Female,0-14 years,0-14,31.0,143474.0,21.61
25706,Chlamydia,274.0,Idaho,1998.0,Female,15-19 years,15-19,711.0,55136.0,1289.54
25707,Chlamydia,274.0,Idaho,1998.0,Female,20-24 years,20-24,510.0,43167.0,1181.46
25708,Chlamydia,274.0,Idaho,1998.0,Female,25-29 years,25-29,152.0,38878.0,390.97
25709,Chlamydia,274.0,Idaho,1998.0,Female,30-34 years,30-34,68.0,39915.0,170.36
25710,Chlamydia,274.0,Idaho,1998.0,Female,35-39 years,35-39,22.0,47995.0,45.84
25711,Chlamydia,274.0,Idaho,1998.0,Female,40+ years,40+,21.0,257329.0,8.16
25712,Chlamydia,274.0,Idaho,1998.0,Female,Unknown,99,30.0,,
25713,Chlamydia,274.0,Idaho,1999.0,Female,0-14 years,0-14,30.0,145880.0,20.56
25714,Chlamydia,274.0,Idaho,1999.0,Female,15-19 years,15-19,642.0,55083.0,1165.51
25715,Chlamydia,274.0,Idaho,1999.0,Female,20-24 years,20-24,464.0,44373.0,1045.68
25716,Chlamydia,274.0,Idaho,1999.0,Female,25-29 years,25-29,116.0,40055.0,289.6
25717,Chlamydia,274.0,Idaho,1999.0,Female,30-34 years,30-34,39.0,40173.0,97.08
25718,Chlamydia,274.0,Idaho,1999.0,Female,35-39 years,35-39,12.0,47500.0,25.26
25719,Chlamydia,274.0,Idaho,1999.0,Female,40+ years,40+,14.0,263734.0,5.31
25720,Chlamydia,274.0,Idaho,1999.0,Female,Unknown,99,9.0,,
25721,Chlamydia,274.0,Idaho,2000.0,Female,0-14 years,0-14,32.0,148627.0,21.53
25722,Chlamydia,274.0,Idaho,2000.0,Female,15-19 years,15-19,631.0,54769.0,1152.11
25723,Chlamydia,274.0,Idaho,2000.0,Female,20-24 years,20-24,528.0,45570.0,1158.66
25724,Chlamydia,274.0,Idaho,2000.0,Female,25-29 years,25-29,165.0,40754.0,404.87
25725,Chlamydia,274.0,Idaho,2000.0,Female,30-34 years,30-34,42.0,41366.0,101.53
25726,Chlamydia,274.0,Idaho,2000.0,Female,35-39 years,35-39,15.0,46583.0,32.2
25727,Chlamydia,274.0,Idaho,2000.0,Female,40+ years,40+,22.0,270390.0,8.14
25728,Chlamydia,274.0,Idaho,2001.0,Female,0-14 years,0-14,36.0,148565.0,24.23
25729,Chlamydia,274.0,Idaho,2001.0,Female,15-19 years,15-19,678.0,53796.0,1260.32
25730,Chlamydia,274.0,Idaho,2001.0,Female,20-24 years,20-24,508.0,49067.0,1035.32
25731,Chlamydia,274.0,Idaho,2001.0,Female,25-29 years,25-29,154.0,40748.0,377.93
25732,Chlamydia,274.0,Idaho,2001.0,Female,30-34 years,30-34,50.0,42264.0,118.3
25733,Chlamydia,274.0,Idaho,2001.0,Female,35-39 years,35-39,17.0,45763.0,37.15
25734,Chlamydia,274.0,Idaho,2001.0,Female,40+ years,40+,17.0,278573.0,6.1
25735,Chlamydia,274.0,Idaho,2001.0,Female,Unknown,99,9.0,,
25736,Chlamydia,274.0,Idaho,2002.0,Female,0-14 years,0-14,33.0,148807.0,22.18
25737,Chlamydia,274.0,Idaho,2002.0,Female,15-19 years,15-19,787.0,53240.0,1478.21
25738,Chlamydia,274.0,Idaho,2002.0,Female,20-24 years,20-24,708.0,51659.0,1370.53
25739,Chlamydia,274.0,Idaho,2002.0,Female,25-29 years,25-29,201.0,41384.0,485.69
25740,Chlamydia,274.0,Idaho,2002.0,Female,30-34 years,30-34,66.0,43080.0,153.2
25741,Chlamydia,274.0,Idaho,2002.0,Female,35-39 years,35-39,25.0,44860.0,55.73
25742,Chlamydia,274.0,Idaho,2002.0,Female,40+ years,40+,21.0,286156.0,7.34
25743,Chlamydia,274.0,Idaho,2002.0,Female,Unknown,99,21.0,,
25744,Chlamydia,274.0,Idaho,2003.0,Female,0-14 years,0-14,30.0,149995.0,20.0
25745,Chlamydia,274.0,Idaho,2003.0,Female,15-19 years,15-19,709.0,52842.0,1341.74
25746,Chlamydia,274.0,Idaho,2003.0,Female,20-24 years,20-24,731.0,54042.0,1352.65
25747,Chlamydia,274.0,Idaho,2003.0,Female,25-29 years,25-29,190.0,42489.0,447.18
25748,Chlamydia,274.0,Idaho,2003.0,Female,30-34 years,30-34,68.0,43419.0,156.61
25749,Chlamydia,274.0,Idaho,2003.0,Female,35-39 years,35-39,19.0,44034.0,43.15
25750,Chlamydia,274.0,Idaho,2003.0,Female,40+ years,40+,12.0,294696.0,4.07
25751,Chlamydia,274.0,Idaho,2003.0,Female,Unknown,99,3.0,,
25752,Chlamydia,274.0,Idaho,2004.0,Female,0-14 years,0-14,27.0,150139.0,17.98
25753,Chlamydia,274.0,Idaho,2004.0,Female,15-19 years,15-19,752.0,53054.0,1417.42
25754,Chlamydia,274.0,Idaho,2004.0,Female,20-24 years,20-24,944.0,55957.0,1687.01
25755,Chlamydia,274.0,Idaho,2004.0,Female,25-29 years,25-29,293.0,44155.0,663.57
25756,Chlamydia,274.0,Idaho,2004.0,Female,30-34 years,30-34,84.0,43895.0,191.37
25757,Chlamydia,274.0,Idaho,2004.0,Female,35-39 years,35-39,32.0,44274.0,72.28
25758,Chlamydia,274.0,Idaho,2004.0,Female,40+ years,40+,21.0,303164.0,6.93
25759,Chlamydia,274.0,Idaho,2004.0,Female,Unknown,99,4.0,,
25760,Chlamydia,274.0,Idaho,2005.0,Female,0-14 years,0-14,24.0,150570.0,15.94
25761,Chlamydia,274.0,Idaho,2005.0,Female,15-19 years,15-19,771.0,53406.0,1443.66
25762,Chlamydia,274.0,Idaho,2005.0,Female,20-24 years,20-24,934.0,56725.0,1646.54
25763,Chlamydia,274.0,Idaho,2005.0,Female,25-29 years,25-29,275.0,47433.0,579.76
25764,Chlamydia,274.0,Idaho,2005.0,Female,30-34 years,30-34,97.0,44521.0,217.88
25765,Chlamydia,274.0,Idaho,2005.0,Female,35-39 years,35-39,30.0,45558.0,65.85
25766,Chlamydia,274.0,Idaho,2005.0,Female,40+ years,40+,25.0,314006.0,7.96
25767,Chlamydia,274.0,Idaho,2005.0,Female,Unknown,99,6.0,,
25768,Chlamydia,274.0,Idaho,2006.0,Female,0-14 years,0-14,31.0,158620.0,19.54
25769,Chlamydia,274.0,Idaho,2006.0,Female,15-19 years,15-19,829.0,54649.0,1516.95
25770,Chlamydia,274.0,Idaho,2006.0,Female,20-24 years,20-24,1007.0,49785.0,2022.7
25771,Chlamydia,274.0,Idaho,2006.0,Female,25-29 years,25-29,357.0,53088.0,672.47
25772,Chlamydia,274.0,Idaho,2006.0,Female,30-34 years,30-34,120.0,45567.0,263.35
25773,Chlamydia,274.0,Idaho,2006.0,Female,35-39 years,35-39,55.0,46440.0,118.43
25774,Chlamydia,274.0,Idaho,2006.0,Female,40+ years,40+,33.0,319950.0,10.31
25775,Chlamydia,274.0,Idaho,2006.0,Female,Unknown,99,3.0,,
25776,Chlamydia,274.0,Idaho,2007.0,Female,0-14 years,0-14,30.0,165453.0,18.13
25777,Chlamydia,274.0,Idaho,2007.0,Female,15-19 years,15-19,972.0,54561.0,1781.49
25778,Chlamydia,274.0,Idaho,2007.0,Female,20-24 years,20-24,1082.0,48587.0,2226.93
25779,Chlamydia,274.0,Idaho,2007.0,Female,25-29 years,25-29,376.0,54124.0,694.7
25780,Chlamydia,274.0,Idaho,2007.0,Female,30-34 years,30-34,115.0,46898.0,245.21
25781,Chlamydia,274.0,Idaho,2007.0,Female,35-39 years,35-39,54.0,47398.0,113.93
25782,Chlamydia,274.0,Idaho,2007.0,Female,40+ years,40+,30.0,327882.0,9.15
25783,Chlamydia,274.0,Idaho,2007.0,Female,Unknown,99,1.0,,
25784,Chlamydia,274.0,Idaho,2008.0,Female,0-14 years,0-14,28.0,168113.0,16.66
25785,Chlamydia,274.0,Idaho,2008.0,Female,15-19 years,15-19,1190.0,54885.0,2168.17
25786,Chlamydia,274.0,Idaho,2008.0,Female,20-24 years,20-24,1154.0,48495.0,2379.63
25787,Chlamydia,274.0,Idaho,2008.0,Female,25-29 years,25-29,405.0,54943.0,737.13
25788,Chlamydia,274.0,Idaho,2008.0,Female,30-34 years,30-34,156.0,48205.0,323.62
25789,Chlamydia,274.0,Idaho,2008.0,Female,35-39 years,35-39,68.0,47881.0,142.02
25790,Chlamydia,274.0,Idaho,2008.0,Female,40+ years,40+,41.0,334714.0,12.25
25791,Chlamydia,274.0,Idaho,2008.0,Female,Unknown,99,6.0,,
25792,Chlamydia,274.0,Idaho,2009.0,Female,0-14 years,0-14,19.0,171887.0,11.05
25793,Chlamydia,274.0,Idaho,2009.0,Female,15-19 years,15-19,1112.0,56771.0,1958.75
25794,Chlamydia,274.0,Idaho,2009.0,Female,20-24 years,20-24,1036.0,53991.0,1918.84
25795,Chlamydia,274.0,Idaho,2009.0,Female,25-29 years,25-29,373.0,54211.0,688.05
25796,Chlamydia,274.0,Idaho,2009.0,Female,30-34 years,30-34,131.0,48329.0,271.06
25797,Chlamydia,274.0,Idaho,2009.0,Female,35-39 years,35-39,55.0,47021.0,116.97
25798,Chlamydia,274.0,Idaho,2009.0,Female,40+ years,40+,40.0,337673.0,11.85
25799,Chlamydia,274.0,Idaho,2009.0,Female,Unknown,99,2.0,,
25800,Chlamydia,274.0,Idaho,2010.0,Female,0-14 years,0-14,30.0,175463.0,17.1
25801,Chlamydia,274.0,Idaho,2010.0,Female,15-19 years,15-19,1060.0,56423.0,1878.67
25802,Chlamydia,274.0,Idaho,2010.0,Female,20-24 years,20-24,1206.0,53427.0,2257.29
25803,Chlamydia,274.0,Idaho,2010.0,Female,25-29 years,25-29,420.0,51916.0,809.0
25804,Chlamydia,274.0,Idaho,2010.0,Female,30-34 years,30-34,181.0,50025.0,361.82
25805,Chlamydia,274.0,Idaho,2010.0,Female,35-39 years,35-39,66.0,47696.0,138.38
25806,Chlamydia,274.0,Idaho,2010.0,Female,40+ years,40+,50.0,347308.0,14.4
25807,Chlamydia,274.0,Idaho,2010.0,Female,Unknown,99,1.0,,
25808,Chlamydia,274.0,Idaho,2011.0,Female,0-14 years,0-14,36.0,175070.0,20.56
25809,Chlamydia,274.0,Idaho,2011.0,Female,15-19 years,15-19,1147.0,57116.0,2008.19
25810,Chlamydia,274.0,Idaho,2011.0,Female,20-24 years,20-24,1329.0,53919.0,2464.81
25811,Chlamydia,274.0,Idaho,2011.0,Female,25-29 years,25-29,489.0,51455.0,950.35
25812,Chlamydia,274.0,Idaho,2011.0,Female,30-34 years,30-34,203.0,51547.0,393.81
25813,Chlamydia,274.0,Idaho,2011.0,Female,35-39 years,35-39,79.0,46975.0,168.18
25814,Chlamydia,274.0,Idaho,2011.0,Female,40+ years,40+,54.0,355276.0,15.2
25815,Chlamydia,274.0,Idaho,2011.0,Female,Unknown,99,8.0,,
25816,Chlamydia,274.0,Idaho,2012.0,Female,0-14 years,0-14,20.0,174460.0,11.46
25817,Chlamydia,274.0,Idaho,2012.0,Female,15-19 years,15-19,1083.0,55452.0,1953.04
25818,Chlamydia,274.0,Idaho,2012.0,Female,20-24 years,20-24,1322.0,55283.0,2391.33
25819,Chlamydia,274.0,Idaho,2012.0,Female,25-29 years,25-29,440.0,51260.0,858.37
25820,Chlamydia,274.0,Idaho,2012.0,Female,30-34 years,30-34,195.0,52096.0,374.31
25821,Chlamydia,274.0,Idaho,2012.0,Female,35-39 years,35-39,78.0,47682.0,163.58
25822,Chlamydia,274.0,Idaho,2012.0,Female,40+ years,40+,63.0,360883.0,17.46
25823,Chlamydia,274.0,Idaho,2012.0,Female,Unknown,99,5.0,,
25824,Chlamydia,274.0,Idaho,2013.0,Female,0-14 years,0-14,47.0,174627.0,26.91
25825,Chlamydia,274.0,Idaho,2013.0,Female,15-19 years,15-19,1256.0,55405.0,2266.94
25826,Chlamydia,274.0,Idaho,2013.0,Female,20-24 years,20-24,1624.0,54266.0,2992.67
25827,Chlamydia,274.0,Idaho,2013.0,Female,25-29 years,25-29,537.0,51916.0,1034.36
25828,Chlamydia,274.0,Idaho,2013.0,Female,30-34 years,30-34,248.0,52917.0,468.66
25829,Chlamydia,274.0,Idaho,2013.0,Female,35-39 years,35-39,86.0,48715.0,176.54
25830,Chlamydia,274.0,Idaho,2013.0,Female,40+ years,40+,85.0,367206.0,23.15
25831,Chlamydia,274.0,Idaho,2013.0,Female,Unknown,99,2.0,,
25832,Chlamydia,274.0,Idaho,2014.0,Female,0-14 years,0-14,25.0,174627.0,14.32
25833,Chlamydia,274.0,Idaho,2014.0,Female,15-19 years,15-19,1318.0,55405.0,2378.85
25834,Chlamydia,274.0,Idaho,2014.0,Female,20-24 years,20-24,1551.0,54266.0,2858.14
25835,Chlamydia,274.0,Idaho,2014.0,Female,25-29 years,25-29,595.0,51916.0,1146.08
25836,Chlamydia,274.0,Idaho,2014.0,Female,30-34 years,30-34,241.0,52917.0,455.43
25837,Chlamydia,274.0,Idaho,2014.0,Female,35-39 years,35-39,86.0,48715.0,176.54
25838,Chlamydia,274.0,Idaho,2014.0,Female,40+ years,40+,79.0,367206.0,21.51
25839,Chlamydia,274.0,Illinois,1996.0,Female,0-14 years,0-14,621.0,1302916.0,47.66
25840,Chlamydia,274.0,Illinois,1996.0,Female,15-19 years,15-19,9603.0,412949.0,2325.47
25841,Chlamydia,274.0,Illinois,1996.0,Female,20-24 years,20-24,6848.0,397296.0,1723.65
25842,Chlamydia,274.0,Illinois,1996.0,Female,25-29 years,25-29,2557.0,448439.0,570.2
25843,Chlamydia,274.0,Illinois,1996.0,Female,30-34 years,30-34,916.0,502657.0,182.23
25844,Chlamydia,274.0,Illinois,1996.0,Female,35-39 years,35-39,454.0,514653.0,88.21
25845,Chlamydia,274.0,Illinois,1996.0,Female,40+ years,40+,299.0,2614729.0,11.44
25846,Chlamydia,274.0,Illinois,1996.0,Female,Unknown,99,147.0,,
25847,Chlamydia,274.0,Illinois,1997.0,Female,0-14 years,0-14,594.0,1311513.0,45.29
25848,Chlamydia,274.0,Illinois,1997.0,Female,15-19 years,15-19,9914.0,421096.0,2354.33
25849,Chlamydia,274.0,Illinois,1997.0,Female,20-24 years,20-24,7901.0,396278.0,1993.8
25850,Chlamydia,274.0,Illinois,1997.0,Female,25-29 years,25-29,2994.0,448147.0,668.08
25851,Chlamydia,274.0,Illinois,1997.0,Female,30-34 years,30-34,1162.0,488141.0,238.05
25852,Chlamydia,274.0,Illinois,1997.0,Female,35-39 years,35-39,512.0,514197.0,99.57
25853,Chlamydia,274.0,Illinois,1997.0,Female,40+ years,40+,386.0,2653877.0,14.54
25854,Chlamydia,274.0,Illinois,1997.0,Female,Unknown,99,15.0,,
25855,Chlamydia,274.0,Illinois,1998.0,Female,0-14 years,0-14,464.0,1312897.0,35.34
25856,Chlamydia,274.0,Illinois,1998.0,Female,15-19 years,15-19,9488.0,428307.0,2215.23
25857,Chlamydia,274.0,Illinois,1998.0,Female,20-24 years,20-24,7486.0,400359.0,1869.82
25858,Chlamydia,274.0,Illinois,1998.0,Female,25-29 years,25-29,2699.0,448026.0,602.42
25859,Chlamydia,274.0,Illinois,1998.0,Female,30-34 years,30-34,967.0,474428.0,203.82
25860,Chlamydia,274.0,Illinois,1998.0,Female,35-39 years,35-39,415.0,511550.0,81.13
25861,Chlamydia,274.0,Illinois,1998.0,Female,40+ years,40+,280.0,2696789.0,10.38
25862,Chlamydia,274.0,Illinois,1998.0,Female,Unknown,99,46.0,,
25863,Chlamydia,274.0,Illinois,1999.0,Female,0-14 years,0-14,591.0,1321370.0,44.73
25864,Chlamydia,274.0,Illinois,1999.0,Female,15-19 years,15-19,11975.0,431253.0,2776.79
25865,Chlamydia,274.0,Illinois,1999.0,Female,20-24 years,20-24,10015.0,408098.0,2454.07
25866,Chlamydia,274.0,Illinois,1999.0,Female,25-29 years,25-29,3689.0,444400.0,830.11
25867,Chlamydia,274.0,Illinois,1999.0,Female,30-34 years,30-34,1373.0,462016.0,297.18
25868,Chlamydia,274.0,Illinois,1999.0,Female,35-39 years,35-39,573.0,507081.0,113.0
25869,Chlamydia,274.0,Illinois,1999.0,Female,40+ years,40+,431.0,2739132.0,15.73
25870,Chlamydia,274.0,Illinois,1999.0,Female,Unknown,99,111.0,,
25871,Chlamydia,274.0,Illinois,2000.0,Female,0-14 years,0-14,473.0,1318828.0,35.87
25872,Chlamydia,274.0,Illinois,2000.0,Female,15-19 years,15-19,11221.0,430275.0,2607.87
25873,Chlamydia,274.0,Illinois,2000.0,Female,20-24 years,20-24,12043.0,418350.0,2878.69
25874,Chlamydia,274.0,Illinois,2000.0,Female,25-29 years,25-29,4737.0,438468.0,1080.35
25875,Chlamydia,274.0,Illinois,2000.0,Female,30-34 years,30-34,1806.0,459470.0,393.06
25876,Chlamydia,274.0,Illinois,2000.0,Female,35-39 years,35-39,770.0,498632.0,154.42
25877,Chlamydia,274.0,Illinois,2000.0,Female,40+ years,40+,617.0,2784980.0,22.15
25878,Chlamydia,274.0,Illinois,2000.0,Female,Unknown,99,104.0,,
25879,Chlamydia,274.0,Illinois,2001.0,Female,0-14 years,0-14,579.0,1327112.0,43.63
25880,Chlamydia,274.0,Illinois,2001.0,Female,15-19 years,15-19,12384.0,431038.0,2873.06
25881,Chlamydia,274.0,Illinois,2001.0,Female,20-24 years,20-24,12452.0,420782.0,2959.25
25882,Chlamydia,274.0,Illinois,2001.0,Female,25-29 years,25-29,4550.0,430287.0,1057.43
25883,Chlamydia,274.0,Illinois,2001.0,Female,30-34 years,30-34,1712.0,463822.0,369.11
25884,Chlamydia,274.0,Illinois,2001.0,Female,35-39 years,35-39,789.0,488615.0,161.48
25885,Chlamydia,274.0,Illinois,2001.0,Female,40+ years,40+,574.0,2824520.0,20.32
25886,Chlamydia,274.0,Illinois,2001.0,Female,Unknown,99,84.0,,
25887,Chlamydia,274.0,Illinois,2002.0,Female,0-14 years,0-14,562.0,1330611.0,42.24
25888,Chlamydia,274.0,Illinois,2002.0,Female,15-19 years,15-19,12685.0,431707.0,2938.34
25889,Chlamydia,274.0,Illinois,2002.0,Female,20-24 years,20-24,12712.0,423973.0,2998.3
25890,Chlamydia,274.0,Illinois,2002.0,Female,25-29 years,25-29,4721.0,425399.0,1109.78
25891,Chlamydia,274.0,Illinois,2002.0,Female,30-34 years,30-34,1892.0,468114.0,404.18
25892,Chlamydia,274.0,Illinois,2002.0,Female,35-39 years,35-39,801.0,478464.0,167.41
25893,Chlamydia,274.0,Illinois,2002.0,Female,40+ years,40+,716.0,2865046.0,24.99
25894,Chlamydia,274.0,Illinois,2002.0,Female,Unknown,99,65.0,,
25895,Chlamydia,274.0,Illinois,2003.0,Female,0-14 years,0-14,632.0,1320258.0,47.87
25896,Chlamydia,274.0,Illinois,2003.0,Female,15-19 years,15-19,13429.0,431293.0,3113.66
25897,Chlamydia,274.0,Illinois,2003.0,Female,20-24 years,20-24,13527.0,434898.0,3110.38
25898,Chlamydia,274.0,Illinois,2003.0,Female,25-29 years,25-29,5036.0,426690.0,1180.25
25899,Chlamydia,274.0,Illinois,2003.0,Female,30-34 years,30-34,2056.0,463340.0,443.74
25900,Chlamydia,274.0,Illinois,2003.0,Female,35-39 years,35-39,858.0,466244.0,184.02
25901,Chlamydia,274.0,Illinois,2003.0,Female,40+ years,40+,715.0,2901182.0,24.65
25902,Chlamydia,274.0,Illinois,2003.0,Female,Unknown,99,31.0,,
25903,Chlamydia,274.0,Illinois,2004.0,Female,0-14 years,0-14,572.0,1320713.0,43.31
25904,Chlamydia,274.0,Illinois,2004.0,Female,15-19 years,15-19,13180.0,435581.0,3025.84
25905,Chlamydia,274.0,Illinois,2004.0,Female,20-24 years,20-24,13539.0,437354.0,3095.66
25906,Chlamydia,274.0,Illinois,2004.0,Female,25-29 years,25-29,5036.0,427488.0,1178.04
25907,Chlamydia,274.0,Illinois,2004.0,Female,30-34 years,30-34,2091.0,457560.0,456.99
25908,Chlamydia,274.0,Illinois,2004.0,Female,35-39 years,35-39,873.0,456170.0,191.38
25909,Chlamydia,274.0,Illinois,2004.0,Female,40+ years,40+,672.0,2935552.0,22.89
25910,Chlamydia,274.0,Illinois,2004.0,Female,Unknown,99,33.0,,
25911,Chlamydia,274.0,Illinois,2005.0,Female,0-14 years,0-14,514.0,1315514.0,39.07
25912,Chlamydia,274.0,Illinois,2005.0,Female,15-19 years,15-19,14273.0,441021.0,3236.35
25913,Chlamydia,274.0,Illinois,2005.0,Female,20-24 years,20-24,13747.0,436028.0,3152.78
25914,Chlamydia,274.0,Illinois,2005.0,Female,25-29 years,25-29,5493.0,431118.0,1274.13
25915,Chlamydia,274.0,Illinois,2005.0,Female,30-34 years,30-34,2077.0,447568.0,464.06
25916,Chlamydia,274.0,Illinois,2005.0,Female,35-39 years,35-39,848.0,453030.0,187.18
25917,Chlamydia,274.0,Illinois,2005.0,Female,40+ years,40+,689.0,2968092.0,23.21
25918,Chlamydia,274.0,Illinois,2005.0,Female,Unknown,99,31.0,,
25919,Chlamydia,274.0,Illinois,2006.0,Female,0-14 years,0-14,501.0,1299350.0,38.56
25920,Chlamydia,274.0,Illinois,2006.0,Female,15-19 years,15-19,14889.0,449567.0,3311.85
25921,Chlamydia,274.0,Illinois,2006.0,Female,20-24 years,20-24,14352.0,444348.0,3229.9
25922,Chlamydia,274.0,Illinois,2006.0,Female,25-29 years,25-29,6027.0,444622.0,1355.53
25923,Chlamydia,274.0,Illinois,2006.0,Female,30-34 years,30-34,2248.0,431229.0,521.3
25924,Chlamydia,274.0,Illinois,2006.0,Female,35-39 years,35-39,923.0,453789.0,203.4
25925,Chlamydia,274.0,Illinois,2006.0,Female,40+ years,40+,749.0,2991605.0,25.04
25926,Chlamydia,274.0,Illinois,2006.0,Female,Unknown,99,16.0,,
25927,Chlamydia,274.0,Illinois,2007.0,Female,0-14 years,0-14,537.0,1291139.0,41.59
25928,Chlamydia,274.0,Illinois,2007.0,Female,15-19 years,15-19,15736.0,452277.0,3479.28
25929,Chlamydia,274.0,Illinois,2007.0,Female,20-24 years,20-24,15004.0,445819.0,3365.49
25930,Chlamydia,274.0,Illinois,2007.0,Female,25-29 years,25-29,6335.0,444335.0,1425.73
25931,Chlamydia,274.0,Illinois,2007.0,Female,30-34 years,30-34,2305.0,426074.0,540.99
25932,Chlamydia,274.0,Illinois,2007.0,Female,35-39 years,35-39,1045.0,451195.0,231.61
25933,Chlamydia,274.0,Illinois,2007.0,Female,40+ years,40+,763.0,3008307.0,25.36
25934,Chlamydia,274.0,Illinois,2007.0,Female,Unknown,99,8.0,,
25935,Chlamydia,274.0,Illinois,2008.0,Female,0-14 years,0-14,569.0,1286171.0,44.24
25936,Chlamydia,274.0,Illinois,2008.0,Female,15-19 years,15-19,16769.0,457329.0,3666.73
25937,Chlamydia,274.0,Illinois,2008.0,Female,20-24 years,20-24,15332.0,447526.0,3425.95
25938,Chlamydia,274.0,Illinois,2008.0,Female,25-29 years,25-29,6159.0,450680.0,1366.6
25939,Chlamydia,274.0,Illinois,2008.0,Female,30-34 years,30-34,2355.0,423299.0,556.34
25940,Chlamydia,274.0,Illinois,2008.0,Female,35-39 years,35-39,1083.0,445312.0,243.2
25941,Chlamydia,274.0,Illinois,2008.0,Female,40+ years,40+,834.0,3031340.0,27.51
25942,Chlamydia,274.0,Illinois,2008.0,Female,Unknown,99,11.0,,
25943,Chlamydia,274.0,Illinois,2009.0,Female,0-14 years,0-14,522.0,1290039.0,40.46
25944,Chlamydia,274.0,Illinois,2009.0,Female,15-19 years,15-19,16854.0,448663.0,3756.49
25945,Chlamydia,274.0,Illinois,2009.0,Female,20-24 years,20-24,16278.0,448269.0,3631.3
25946,Chlamydia,274.0,Illinois,2009.0,Female,25-29 years,25-29,6297.0,455645.0,1382.0
25947,Chlamydia,274.0,Illinois,2009.0,Female,30-34 years,30-34,2609.0,420220.0,620.87
25948,Chlamydia,274.0,Illinois,2009.0,Female,35-39 years,35-39,1110.0,433122.0,256.28
25949,Chlamydia,274.0,Illinois,2009.0,Female,40+ years,40+,884.0,3054825.0,28.94
25950,Chlamydia,274.0,Illinois,2009.0,Female,Unknown,99,6.0,,
25951,Chlamydia,274.0,Illinois,2010.0,Female,0-14 years,0-14,757.0,1260821.0,60.04
25952,Chlamydia,274.0,Illinois,2010.0,Female,15-19 years,15-19,17669.0,448356.0,3940.84
25953,Chlamydia,274.0,Illinois,2010.0,Female,20-24 years,20-24,16155.0,431451.0,3744.34
